num_samples,query_ids,Precision,Recall,F1-score,Kappa
0,[],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
1,[155536],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
2,[185231],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
3,[81330],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
4,[276064],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
5,[272210],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
6,[55902],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
7,[3824],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
8,[153308],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
9,[17528],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
10,[15731],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
11,[102947],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
12,[235093],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
13,[5487],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
14,[175745],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
15,[283446],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
16,[98400],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
17,[254174],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
18,[86262],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
19,[242907],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
20,[240285],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
21,[264875],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
22,[173833],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
23,[213934],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
24,[30694],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
25,[4073],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
26,[259329],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
27,[96888],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
28,[227171],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
29,[11373],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
30,[250586],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
31,[85196],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
32,[22304],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
33,[155471],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
34,[22381],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
35,[164789],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
36,[174717],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
37,[228384],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
38,[61916],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
39,[161841],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
40,[214653],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
41,[151504],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
42,[41825],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
43,[172230],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
44,[276565],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
45,[169666],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
46,[116524],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
47,[178636],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
48,[139706],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
49,[214515],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
50,[198824],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
51,[199685],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
52,[47069],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
53,[82153],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
54,[248028],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
55,[2546],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
56,[192382],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
57,[239948],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
58,[144211],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
59,[161811],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
60,[45591],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
61,[44579],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
62,[181049],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
63,[79527],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
64,[64938],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
65,[225496],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
66,[85701],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
67,[121266],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
68,[129095],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
69,[3546],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
70,[108871],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
71,[233296],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
72,[50952],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
73,[140661],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
74,[232255],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
75,[19114],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
76,[156307],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
77,[251228],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
78,[169821],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
79,[294913],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
80,[146348],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
81,[66848],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
82,[224374],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
83,[170461],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
84,[126390],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
85,[84489],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
86,[67537],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
87,[273617],0.86,0.6466165413533834,0.7381974248927039,0.7376911700476365
88,[551],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
89,[179487],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
90,[224413],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
91,[173710],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
92,[172691],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
93,[243238],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
94,[189104],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
95,[241943],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
96,[191197],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
97,[240778],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
98,[54475],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
99,[287145],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
100,[234062],0.8543689320388349,0.6616541353383458,0.7457627118644067,0.7452627580715385
