num_samples,query_ids,Precision,Recall,F1-score,Kappa
0,[],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
1,[39422],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
2,[40344],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
3,[272937],1.0,0.04897959183673469,0.0933852140077821,0.09267584372947435
4,[72203],1.0,0.08571428571428572,0.15789473684210528,0.15678008071588978
5,[207660],1.0,0.08571428571428572,0.15789473684210528,0.15678008071588978
6,[130564],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
7,[259622],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
8,[211508],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
9,[110829],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
10,[1387],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
11,[206984],1.0,0.0836734693877551,0.15442561205273073,0.15333098697643044
12,[187256],1.0,0.05510204081632653,0.10444874274661509,0.10366494141605676
13,[135059],1.0,0.05510204081632653,0.10444874274661509,0.10366494141605676
14,[95930],1.0,0.0836734693877551,0.15442561205273073,0.15333098697643044
15,[14378],1.0,0.0836734693877551,0.15442561205273073,0.15333098697643044
16,[273679],1.0,0.0836734693877551,0.15442561205273073,0.15333098697643044
17,[85755],1.0,0.06326530612244897,0.11900191938579653,0.11812331326551784
18,[268040],1.0,0.07959183673469387,0.14744801512287334,0.14639428683263622
19,[111798],1.0,0.05510204081632653,0.10444874274661509,0.10366494141605676
20,[235989],1.0,0.07959183673469387,0.14744801512287334,0.14639428683263622
21,[185956],1.0,0.07959183673469387,0.14744801512287334,0.14639428683263622
22,[36274],1.0,0.07959183673469387,0.14744801512287334,0.14639428683263622
23,[43174],1.0,0.07959183673469387,0.14744801512287334,0.14639428683263622
24,[136595],1.0,0.05510204081632653,0.10444874274661509,0.10366494141605676
25,[137656],1.0,0.07142857142857142,0.13333333333333333,0.1323648140123611
26,[52161],0.8267716535433071,0.21428571428571427,0.3403565640194489,0.33807522628250464
27,[7042],1.0,0.07142857142857142,0.13333333333333333,0.1323648140123611
28,[188492],0.8267716535433071,0.21428571428571427,0.3403565640194489,0.33807522628250464
29,[4844],0.8267716535433071,0.21428571428571427,0.3403565640194489,0.33807522628250464
30,[33247],1.0,0.0673469387755102,0.12619502868068835,0.12527086641015817
31,[95144],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
32,[263677],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
33,[259408],1.0,0.07551020408163266,0.14041745730550284,0.1394057568690934
34,[90798],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
35,[126466],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
36,[176043],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
37,[235415],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
38,[1864],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
39,[271519],1.0,0.05918367346938776,0.11175337186897881,0.11092154466717186
40,[115059],1.0,0.05918367346938776,0.11175337186897881,0.11092154466717186
41,[12950],1.0,0.0653061224489796,0.12260536398467435,0.1217038284344667
42,[11649],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
43,[272130],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
44,[28829],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
45,[266011],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
46,[44605],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
47,[38216],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
48,[185856],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
49,[101945],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
50,[263261],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
51,[250996],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
52,[98563],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
53,[51398],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
54,[145282],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
55,[78719],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
56,[63018],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
57,[63258],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
58,[78519],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
59,[263603],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
60,[1527],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
61,[36041],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
62,[144022],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
63,[193781],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
64,[18398],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
65,[117556],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
66,[54545],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
67,[83882],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
68,[166403],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
69,[193404],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
70,[23843],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
71,[184451],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
72,[150994],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
73,[100782],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
74,[276100],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
75,[114668],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
76,[102374],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
77,[247746],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
78,[55470],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
79,[56470],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
80,[27512],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
81,[120452],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
82,[239828],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
83,[125717],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
84,[266873],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
85,[63141],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
86,[77977],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
87,[281831],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
88,[59991],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
89,[288595],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
90,[236331],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
91,[268447],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
92,[207461],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
93,[184478],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
94,[265811],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
95,[280448],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
96,[20070],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
97,[117209],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
98,[193646],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
99,[13447],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
100,[125797],0.8968253968253969,0.23061224489795917,0.3668831168831169,0.3647072811602903
101,[276287],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
102,[196208],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
103,[290733],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
104,[100151],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
105,[20973],0.8785046728971962,0.19183673469387755,0.3149078726968174,0.312845694882668
106,[53466],0.8103448275862069,0.19183673469387755,0.3102310231023102,0.30801310437930474
107,[173727],0.8103448275862069,0.19183673469387755,0.3102310231023102,0.30801310437930474
108,[222293],0.8103448275862069,0.19183673469387755,0.3102310231023102,0.30801310437930474
