num_samples,query_ids,Precision,Recall,F1-score,Kappa
0,[],1.0,0.38979591836734695,0.5609397944199707,0.5588681411434645
1,[223369],1.0,0.42857142857142855,0.6,0.597980561184188
2,[106392],1.0,0.43673469387755104,0.6079545454545455,0.6059488912424045
3,[223329],1.0,0.44693877551020406,0.617771509167842,0.615784337730791
4,[146890],1.0,0.4448979591836735,0.615819209039548,0.6138282324763542
5,[106409],1.0,0.4448979591836735,0.615819209039548,0.6138282324763542
6,[223324],1.0,0.45102040816326533,0.6216596343178622,0.6196802325047707
7,[223319],0.9783549783549783,0.46122448979591835,0.6269070735090152,0.6248947758603125
8,[224995],1.0,0.46122448979591835,0.6312849162011173,0.6293258454783555
9,[223313],1.0,0.463265306122449,0.6331938633193863,0.6312390104996115
10,[106339],1.0,0.4673469387755102,0.6369958275382476,0.6350495584846885
11,[223307],0.9913419913419913,0.4673469387755102,0.6352288488210819,0.6332614351348036
12,[225012],0.9913419913419913,0.4673469387755102,0.6352288488210819,0.6332614351348036
13,[106463],0.9914893617021276,0.47551020408163264,0.6427586206896552,0.6408091463775842
14,[106475],0.9923371647509579,0.5285714285714286,0.6897470039946738,0.687931013492652
15,[106604],0.993006993006993,0.5795918367346938,0.7319587628865979,0.7302943666642385
16,[106613],0.9930555555555556,0.5836734693877551,0.7352185089974292,0.7335670675222149
17,[106619],0.9931740614334471,0.5938775510204082,0.7432950191570881,0.7416764462865448
18,[106642],0.9931972789115646,0.5959183673469388,0.7448979591836735,0.7432860404415719
19,[223592],0.9933333333333333,0.6081632653061224,0.7544303797468354,0.752858926429028
20,[106646],0.9933333333333333,0.6081632653061224,0.7544303797468354,0.752858926429028
21,[106652],0.9933554817275747,0.610204081632653,0.7560050568900127,0.7544404355171538
22,[106662],0.9933993399339934,0.6142857142857143,0.7591424968474149,0.757591612273842
23,[224988],1.0,0.6142857142857143,0.7610619469026549,0.759529752915762
24,[106438],1.0,0.6142857142857143,0.7610619469026549,0.759529752915762
25,[106671],1.0,0.6224489795918368,0.7672955974842767,0.7657910754850764
26,[106680],1.0,0.6387755102040816,0.7795765877957659,0.7781285073492581
27,[106725],0.9756838905775076,0.6551020408163265,0.783882783882784,0.7824192768833209
28,[106755],0.9876923076923076,0.6551020408163265,0.7877300613496931,0.7863031854833774
29,[106731],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
30,[106728],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
31,[223303],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
32,[225015],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
33,[223698],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
34,[106726],1.0,0.6551020408163265,0.7916152897657213,0.7902250161966836
35,[223704],1.0,0.6673469387755102,0.8004895960832313,0.7991435064962955
36,[223732],1.0,0.6816326530612244,0.8106796116504854,0.809385902457282
37,[223747],1.0,0.6857142857142857,0.8135593220338984,0.8122807344927969
38,[223762],1.0,0.7306122448979592,0.8443396226415095,0.8432314472153352
39,[223886],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
40,[224170],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
41,[225014],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
42,[195206],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
43,[221603],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
44,[222000],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
45,[214445],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
46,[108427],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
47,[214819],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
48,[223938],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
49,[223301],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
50,[106442],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
51,[223562],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
52,[106411],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
53,[223300],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
54,[106778],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
55,[106341],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
56,[224193],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
57,[223445],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
58,[195197],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
59,[224021],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
60,[221991],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
61,[221601],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
62,[225008],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
63,[221631],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
64,[104773],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
65,[221632],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
66,[214440],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
67,[214473],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
68,[214471],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
69,[216623],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
70,[102980],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
71,[107992],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
72,[93627],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
