num_samples,query_ids,Precision,Recall,F1-score,Kappa
0,[],1.0,0.020618556701030927,0.04040404040404041,0.04034170576638951
1,[153],0.5757575757575758,0.3917525773195876,0.46625766871165647,0.4655618889879962
2,[1146],0.9565217391304348,0.4536082474226804,0.6153846153846154,0.6149864019759452
3,[238],0.8901098901098901,0.8350515463917526,0.8617021276595744,0.8614865550938917
4,[43],0.9555555555555556,0.44329896907216493,0.6056338028169015,0.6052315634170038
5,[101],0.9565217391304348,0.4536082474226804,0.6153846153846154,0.6149864019759452
6,[114],0.9565217391304348,0.4536082474226804,0.6153846153846154,0.6149864019759452
7,[332],0.9538461538461539,0.6391752577319587,0.765432098765432,0.7651290967082102
8,[383],0.9452054794520548,0.711340206185567,0.8117647058823529,0.8115044544986649
9,[425],0.9493670886075949,0.7731958762886598,0.8522727272727272,0.8520592162230316
10,[464],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
11,[42],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
12,[468],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
13,[39],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
14,[54],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
15,[36],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
16,[45],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
17,[1070],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
18,[34],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
19,[237],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
20,[424],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
21,[315],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
22,[35],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
23,[47],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
24,[58],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
25,[40],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
26,[32],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
27,[413],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
28,[62],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
29,[31],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
30,[399],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
31,[416],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
32,[451],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
33,[131],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
34,[159],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
35,[250],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
36,[198],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
37,[393],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
38,[158],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
39,[279],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
40,[13],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
41,[173],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
42,[169],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
43,[167],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
44,[97],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
45,[145],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
46,[410],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
47,[434],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
48,[172],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
49,[133],0.9529411764705882,0.8350515463917526,0.8901098901098902,0.8899446266631792
