num_samples,query_ids,Precision,Recall,F1-score,Kappa
0,[],1.0,0.16122448979591836,0.27768014059753954,0.27599701092658746
1,[63407],1.0,0.16122448979591836,0.27768014059753954,0.27599701092658746
2,[106622],1.0,0.16122448979591836,0.27768014059753954,0.27599701092658746
3,[235835],1.0,0.16122448979591836,0.27768014059753954,0.27599701092658746
4,[106419],0.25773195876288657,0.30612244897959184,0.2798507462686567,0.2732441291253366
5,[107692],0.3659217877094972,0.2673469387755102,0.30896226415094336,0.30404263688020017
6,[84993],0.5024154589371981,0.21224489795918366,0.2984218077474892,0.294915572249285
7,[103064],0.35694050991501414,0.5142857142857142,0.42140468227424743,0.4156287142387023
8,[107041],0.26785714285714285,0.30612244897959184,0.2857142857142857,0.27927809593863295
9,[174384],0.2950108459869848,0.27755102040816326,0.28601472134595163,0.2801720493429726
10,[130024],0.7557251908396947,0.20204081632653062,0.31884057971014496,0.3164260776859633
11,[81321],0.7857142857142857,0.20204081632653062,0.32142857142857145,0.31909652185897774
12,[69259],0.5934065934065934,0.22040816326530613,0.32142857142857145,0.3183373221848458
13,[74427],0.8990825688073395,0.2,0.32721202003338895,0.32515581899143986
14,[3969],0.7226277372262774,0.20204081632653062,0.3157894736842105,0.313277026188041
15,[70977],1.0,0.19183673469387755,0.32191780821917804,0.32008535966312357
16,[107526],0.8048780487804879,0.20204081632653062,0.32300163132137033,0.3207194180382068
17,[74409],0.9252336448598131,0.20204081632653062,0.3316582914572864,0.329646533638593
18,[97744],1.0,0.20204081632653062,0.3361629881154499,0.334289427510588
19,[95828],1.0,0.2,0.33333333333333337,0.3314676687950472
20,[223703],0.6524822695035462,0.18775510204081633,0.29160063391442154,0.2889401643595786
21,[107515],0.14066193853427897,0.24285714285714285,0.1781437125748503,0.16933623465326297
22,[40354],0.27450980392156865,0.22857142857142856,0.24944320712694878,0.24368951873895284
23,[45982],0.14521841794569068,0.2510204081632653,0.18399401645474944,0.17524540480005935
24,[67320],1.0,0.2510204081632653,0.4013050570962479,0.3992868106506552
25,[223673],0.9655172413793104,0.22857142857142856,0.3696369636963696,0.3676100618968766
26,[106728],0.9523809523809523,0.24489795918367346,0.3896103896103896,0.3875126608109465
27,[221970],0.8478260869565217,0.23877551020408164,0.3726114649681529,0.3702945007834989
28,[72586],0.9,0.23877551020408164,0.37741935483870964,0.37522585755072735
29,[15539],0.6149732620320856,0.23469387755102042,0.3397341211225997,0.3366661768110889
30,[165189],1.0,0.24081632653061225,0.3881578947368421,0.3861631202842428
31,[223714],1.0,0.22244897959183674,0.3639398998330551,0.3619959479795003
32,[223698],1.0,0.23673469387755103,0.38283828382838286,0.3808538302341148
33,[223720],0.6389891696750902,0.36122448979591837,0.46153846153846156,0.4582625235110125
34,[12021],0.9938650306748467,0.3306122448979592,0.49617151607963256,0.4940568659580624
35,[42246],1.0,0.32040816326530613,0.4853168469860896,0.4832171051857047
36,[106657],0.9817073170731707,0.32857142857142857,0.49235474006116214,0.49021423531253794
37,[40309],1.0,0.32040816326530613,0.4853168469860896,0.4832171051857047
38,[106679],0.9636363636363636,0.32448979591836735,0.4854961832061069,0.48331682128267983
39,[25948],1.0,0.22244897959183674,0.3639398998330551,0.3619959479795003
40,[223744],0.5735294117647058,0.23877551020408164,0.33717579250720464,0.33389729933650203
41,[2762],0.9813664596273292,0.3224489795918367,0.48540706605222733,0.48326726570466516
42,[22290],0.5545023696682464,0.23877551020408164,0.3338088445078459,0.3304342619944838
43,[18941],1.0,0.32040816326530613,0.4853168469860896,0.4832171051857047
44,[106715],1.0,0.3346938775510204,0.5015290519877676,0.4994272310599017
45,[224097],1.0,0.3346938775510204,0.5015290519877676,0.4994272310599017
46,[106711],1.0,0.3408163265306122,0.5083713850837138,0.5062700128046431
